,pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate,label
32762,WASP-4 b,WASP-4,0,1,1,Transit,2007,SuperWASP,Published Confirmed,0,<a refstr=PETRUCCI_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...779L..23P/abstract target=ref> Petrucci et al. 2013 </a>,1.33823251,3.1e-07,-3.1e-07,0.0,NaN,NaN,NaN,NaN,14.908,1.7930000000000001,-1.7930000000000001,0.0,1.33,0.16,-0.16,0.0,386.48127999999997,4.1317900000000005,-4.1317900000000005,0.0,1.216,0.013,-0.013,0.0,Mass,0.0,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1664.0,54.0,-54.0,0.0,0,<a refstr=PETRUCCI_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...779L..23P/abstract target=ref> Petrucci et al. 2013 </a>,NaN,5436.0,34.0,-34.0,0.0,0.92,0.06,-0.06,0.0,0.89,0.01,-0.01,0.0,-0.05,0.04,-0.04,0.0,[Fe/H],4.46,0.05,-0.05,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h34m15.10s,353.56291489999995,-42d03m42.41s,-42.0617794,267.206,3.771,-3.67,12.483,0.041,-0.041,10.746,0.021,-0.021,12.3162,0.000246,-0.000246,2019-08-09,2013-12,2015-08-27,2.0
32769,WASP-4 b,WASP-4,0,1,1,Transit,2007,SuperWASP,Published Confirmed,0,<a refstr=SOUTHWORTH_2010 href=https://ui.adsabs.harvard.edu/abs/2010MNRAS.408.1689S/abstract target=ref> Southworth 2010 </a>,1.3382315,6.1e-07,-6.1e-07,0.0,0.02307,0.00059,-0.00059,0.0,15.210999999999999,0.40399999999999997,-0.392,0.0,1.357,0.036000000000000004,-0.035,0.0,393.15571,20.65895,-20.976779999999998,0.0,1.237,0.065,-0.066,0.0,Mass,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1661.0,30.0,-30.0,0.0,0,<a refstr=SOUTHWORTH_2010 href=https://ui.adsabs.harvard.edu/abs/2010MNRAS.408.1689S/abstract target=ref> Southworth 2010 </a>,NaN,5500.0,100.0,-100.0,0.0,0.91,0.02,-0.02,0.0,0.91,0.07,-0.07,0.0,-0.03,0.09,-0.09,0.0,[Fe/H],4.49,0.01,-0.01,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h34m15.10s,353.56291489999995,-42d03m42.41s,-42.0617794,267.206,3.771,-3.67,12.483,0.041,-0.041,10.746,0.021,-0.021,12.3162,0.000246,-0.000246,2019-08-09,2010-11,2016-01-14,2.0
32770,WASP-4 b,WASP-4,0,1,1,Transit,2007,SuperWASP,Published Confirmed,0,<a refstr=SOUTHWORTH_2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.426.1291S/abstract target=ref>Southworth 2012</a>,1.33823144,3.2e-07,-3.2e-07,0.0,0.023180000000000003,0.00045999999999999996,-0.00045999999999999996,0.0,15.289000000000001,0.325,-0.325,0.0,1.364,0.028999999999999998,-0.028999999999999998,0.0,396.96967,16.527160000000002,-16.527160000000002,0.0,1.249,0.052,-0.052,0.0,Mass,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1673.0,17.0,-17.0,0.0,0,<a refstr=SOUTHWORTH_2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.426.1291S/abstract target=ref>Southworth 2012</a>,NaN,5540.0,55.0,-55.0,0.0,0.91,0.02,-0.02,0.0,0.93,0.06,-0.06,0.0,-0.03,0.09,-0.09,0.0,[Fe/H],4.49,0.01,-0.01,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h34m15.10s,353.56291489999995,-42d03m42.41s,-42.0617794,267.206,3.771,-3.67,12.483,0.041,-0.041,10.746,0.021,-0.021,12.3162,0.000246,-0.000246,2019-08-09,2012-10,2016-01-14,2.0
32772,WASP-4 b,WASP-4,0,1,1,Transit,2007,SuperWASP,Published Confirmed,0,<a refstr=SOUTHWORTH_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009MNRAS.399..287S/abstract target=ref> Southworth et al. 2009 </a>,1.3382315,6.1e-07,-6.1e-07,0.0,0.02329,0.0007700000000000001,-0.00035,0.0,15.368,0.426,-0.392,0.0,1.371,0.038,-0.035,0.0,409.68287000000004,31.147340000000003,-23.20159,0.0,1.289,0.098,-0.073,0.0,Mass,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1662.0,46.0,-46.0,0.0,0,<a refstr=SOUTHWORTH_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009MNRAS.399..287S/abstract target=ref> Southworth et al. 2009 </a>,NaN,5500.0,100.0,-100.0,0.0,0.91,0.02,-0.02,0.0,0.94,0.07,-0.07,0.0,-0.03,0.09,-0.09,0.0,[M/H],4.49,0.01,-0.01,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h34m15.10s,353.56291489999995,-42d03m42.41s,-42.0617794,267.206,3.771,-3.67,12.483,0.041,-0.041,10.746,0.021,-0.021,12.3162,0.000246,-0.000246,2019-08-09,2009-10,2016-01-14,2.0
32782,WASP-41 b,WASP-41,0,1,2,Transit,2012,SuperWASP,Published Confirmed,0,<a refstr=SOUTHWORTH_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.457.4205S/abstract target=ref>Southworth et al. 2016</a>,3.05240154,4.1e-07,-4.1e-07,0.0,0.041,0.0005,-0.0005,0.0,13.204,0.20199999999999999,-0.20199999999999999,0.0,1.178,0.018000000000000002,-0.018000000000000002,0.0,310.51991,8.263580000000001,-8.263580000000001,0.0,0.977,0.026,-0.026,0.0,Mass,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1242.0,12.0,-12.0,0.0,0,<a refstr=SOUTHWORTH_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.457.4205S/abstract target=ref>Southworth et al. 2016</a>,NaN,5546.0,50.0,-50.0,0.0,0.89,0.01,-0.01,0.0,0.99,0.03,-0.03,0.0,0.06,0.05,-0.05,0.0,[Fe/H],4.54,0.01,-0.01,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h42m28.51s,190.6188034,-30d38m23.34s,-30.639817600000004,163.371,1.067,-1.052,11.632,0.018,-0.018,9.677,0.019,-0.019,11.2823,0.0014470000000000002,-0.0014470000000000002,2018-04-25,2016-04,2016-02-25,2.0
32783,WASP-41 b,WASP-41,0,1,2,Transit,2012,SuperWASP,Published Confirmed,0,<a refstr=NEVEU_VANMALLE_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015arXiv150907750N/abstract target=ref>Neveu-VanMalle et al. 2015</a>,3.052404,9e-07,-9e-07,0.0,0.04,0.001,-0.001,0.0,13.227,0.336,-0.336,0.0,1.18,0.03,-0.03,0.0,298.7602,15.8915,-15.8915,0.0,0.94,0.05,-0.05,0.0,Mass,0.026,NaN,NaN,1.0,NaN,NaN,NaN,NaN,1244.0,10.0,-10.0,0.0,0,<a refstr=NEVEU_VANMALLE_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015arXiv150907750N/abstract target=ref>Neveu-VanMalle et al. 2015</a>,NaN,5545.0,33.0,-33.0,0.0,0.87,0.03,-0.03,0.0,0.93,0.07,-0.07,0.0,0.06,0.02,-0.02,0.0,[Fe/H],4.53,0.02,-0.02,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h42m28.51s,190.6188034,-30d38m23.34s,-30.639817600000004,163.371,1.067,-1.052,11.632,0.018,-0.018,9.677,0.019,-0.019,11.2823,0.0014470000000000002,-0.0014470000000000002,2018-04-25,2015-09,2015-10-15,2.0
32787,WASP-42 b,WASP-42,1,1,1,Transit,2012,SuperWASP,Published Confirmed,0,<a refstr=SOUTHWORTH_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.457.4205S/abstract target=ref>Southworth et al. 2016</a>,4.9816819,1.1e-06,-1.1e-06,0.0,0.0561,0.0012,-0.0012,0.0,12.575999999999999,0.43700000000000006,-0.43700000000000006,0.0,1.122,0.039,-0.039,0.0,167.49641,8.899239999999999,-8.899239999999999,0.0,0.527,0.028,-0.028,0.0,Mass,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1021.0,19.0,-19.0,0.0,0,<a refstr=SOUTHWORTH_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.457.4205S/abstract target=ref>Southworth et al. 2016</a>,NaN,5315.0,79.0,-79.0,0.0,0.89,0.03,-0.03,0.0,0.95,0.06,-0.06,0.0,0.29,0.05,-0.05,0.0,[Fe/H],4.51,0.02,-0.02,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h51m55.49s,192.981203,-42d04m25.02s,-42.0736165,177.291,1.32,-1.301,12.169,0.046,-0.046,10.033,0.022,-0.022,11.9686,0.00020800000000000001,-0.00020800000000000001,2016-02-24,2016-04,2016-02-25,2.0
32797,WASP-43 b,WASP-43,0,1,1,Transit,2011,SuperWASP,Published Confirmed,0,<a refstr=ESPOSITO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...601A..53E/abstract target=ref>Esposito et al. 2017</a>,0.81347398,4e-08,-4e-08,0.0,0.015040000000000001,0.00029,-0.00029,0.0,11.276,0.191,-0.191,0.0,1.006,0.017,-0.017,0.0,635.02434,25.10857,-25.10857,0.0,1.998,0.079,-0.079,0.0,Mass,0.0,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1427.0,8.0,-8.0,0.0,1,<a refstr=ESPOSITO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...601A..53E/abstract target=ref>Esposito et al. 2017</a>,NaN,4500.0,100.0,-100.0,0.0,0.65,0.01,-0.01,0.0,0.69,0.04,-0.04,0.0,-0.01,0.15,-0.15,0.0,[Fe/H],4.5,0.2,-0.2,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h19m37.96s,154.9081869,-09d48m23.20s,-9.8064431,86.7467,0.3281,-0.3257,12.305,0.057,-0.057,9.267,0.026,-0.026,11.907,0.001847,-0.001847,2019-12-02,2017-05,2019-12-05,2.0
32807,WASP-44 b,WASP-44,1,1,1,Transit,2011,SuperWASP,Published Confirmed,0,<a refstr=ADDISON_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019PASP..131k5003A/abstract target=ref>Addison et al. 2019</a>,2.423804,8e-06,-8e-06,0.0,0.03453,0.00065,-0.00065,0.0,12.33,0.9079999999999999,-0.852,0.0,1.1,0.081,-0.076,0.0,276.5121,20.02329,-19.705460000000002,0.0,0.87,0.063,-0.062,0.0,Mass,NaN,NaN,NaN,NaN,533.0,72.0,-64.0,0.0,1337.0,43.0,-42.0,0.0,0,<a refstr=ADDISON_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019PASP..131k5003A/abstract target=ref>Addison et al. 2019</a>,G8 V,5420.0,100.0,-100.0,0.0,0.91,0.05,-0.05,0.0,0.94,0.05,-0.05,0.0,-0.003,0.1,-0.1,0.0,[Fe/H],4.49,0.04,-0.04,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h15m36.79s,3.9032733,-11d56m17.75s,-11.9382645,364.512,5.656,-5.49,13.096,0.069,-0.069,11.341,0.026,-0.026,12.8964,0.00042800000000000005,-0.00042800000000000005,2019-09-20,2019-11,2019-09-26,2.0
32810,WASP-45 b,WASP-45,0,2,1,Transit,2011,SuperWASP,Published Confirmed,0,<a refstr=CICERI_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.456..990C/abstract target=ref>Ciceri et al. 2016</a>,3.126096,4.9e-06,-4.9e-06,0.0,0.0405,0.001,-0.001,0.0,11.119000000000002,0.426,-0.426,0.0,0.992,0.038,-0.038,0.0,318.46566,19.705460000000002,-19.705460000000002,0.0,1.002,0.062,-0.062,0.0,Mass,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1170.0,24.0,-24.0,0.0,0,<a refstr=CICERI_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.456..990C/abstract target=ref>Ciceri et al. 2016</a>,K2 V,5100.0,NaN,NaN,0.0,0.92,0.02,-0.02,0.0,0.9,0.07,-0.07,0.0,0.5,NaN,NaN,0.0,[Fe/H],4.47,0.01,-0.01,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h20m57.06s,5.2377567,-35d59m54.47s,-35.998465,211.196,1.766,-1.737,11.801,0.062,-0.062,10.294,0.021,-0.021,12.0487,0.000233,-0.000233,2019-09-20,2016-02,2015-12-03,2.0
32814,WASP-45 b,WASP-45,1,2,1,Transit,2011,SuperWASP,Published Confirmed,0,<a refstr=ADDISON_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019PASP..131k5003A/abstract target=ref>Addison et al. 2019</a>,3.126089,3e-06,-3e-06,0.0,0.03963,0.00114,-0.00112,0.0,10.604000000000001,0.65,-0.5720000000000001,0.0,0.946,0.057999999999999996,-0.051,0.0,306.38812,18.43414,-17.798479999999998,0.0,0.964,0.058,-0.056,0.0,Mass,NaN,NaN,NaN,NaN,294.0,54.0,-48.0,0.0,1153.0,50.0,-50.0,0.0,0,<a refstr=ADDISON_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019PASP..131k5003A/abstract target=ref>Addison et al. 2019</a>,NaN,5150.0,200.0,-200.0,0.0,0.85,0.04,-0.04,0.0,0.85,0.08,-0.07,0.0,-0.03,0.2,-0.2,0.0,[Fe/H],4.5,0.03,-0.03,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h20m57.06s,5.2377567,-35d59m54.47s,-35.998465,211.196,1.766,-1.737,11.801,0.062,-0.062,10.294,0.021,-0.021,12.0487,0.000233,-0.000233,2019-09-20,2019-11,2019-09-26,2.0
32820,WASP-46 b,WASP-46,1,1,1,Transit,2011,SuperWASP,Published Confirmed,0,<a refstr=CICERI_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.456..990C/abstract target=ref>Ciceri et al. 2016</a>,1.43036763,9.3e-07,-9.3e-07,0.0,0.02335,0.00072,-0.00072,0.0,13.159,0.415,-0.415,0.0,1.1740000000000002,0.037000000000000005,-0.037000000000000005,0.0,607.0553,41.3179,-41.3179,0.0,1.91,0.13,-0.13,0.0,Mass,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1636.0,44.0,-44.0,0.0,0,<a refstr=CICERI_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.456..990C/abstract target=ref>Ciceri et al. 2016</a>,G6 V,5600.0,NaN,NaN,0.0,0.86,0.03,-0.03,0.0,0.83,0.08,-0.08,0.0,-0.3,NaN,NaN,0.0,[Fe/H],4.49,0.01,-0.01,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h14m56.88s,318.7370122,-55d52m18.71s,-55.871863399999995,375.31,4.462,-4.36,13.043,0.069,-0.069,11.401,0.026,-0.026,12.8519,0.000258,-0.000258,2015-12-02,2016-02,2015-12-03,2.0
32860,WASP-48 b,WASP-48,0,1,1,Transit,2011,SuperWASP,Published Confirmed,0,<a refstr=CICERI_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...577A..54C/abstract target=ref>Ciceri et al. 2015</a>,2.14363544,5.8e-07,-5.8e-07,0.0,0.0332,0.00078,-0.00078,0.0,15.65,0.57,-0.57,0.0,1.396,0.051,-0.051,0.0,288.0,27.0,-27.0,0.0,0.907,0.085,-0.085,0.0,Mass,0.0,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1956.0,54.0,-54.0,0.0,0,<a refstr=CICERI_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...577A..54C/abstract target=ref>Ciceri et al. 2015</a>,NaN,6000.0,150.0,-150.0,0.0,1.52,0.05,-0.05,0.0,1.06,0.07,-0.07,0.0,-0.12,0.12,-0.12,0.0,[Fe/H],4.1,0.02,-0.02,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h24m38.97s,291.1623865,+55d28m22.90s,55.47302729999999,454.144,4.465,-4.381,11.647,0.019,-0.019,10.372,0.022,-0.022,11.523,0.000324,-0.000324,2018-04-25,2015-05,2015-03-26,2.0
32871,WASP-5 b,WASP-5,1,1,1,Transit,2008,SuperWASP,Published Confirmed,0,<a refstr=GILLON_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009A&A...496..259G/abstract target=ref> Gillon et al. 2009 </a>,1.6284279,2.2e-06,-4.9e-06,0.0,0.0267,0.0012,-0.0008,0.0,12.184000000000001,0.762,-0.7959999999999999,0.0,1.087,0.068,-0.071,0.0,502.15,41.32,-31.78,0.0,1.58,0.13,-0.1,0.0,Mass,0.038,0.026,-0.018,0.0,NaN,NaN,NaN,NaN,1706.0,52.0,-48.0,0.0,0,<a refstr=GILLON_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009A&A...496..259G/abstract target=ref> Gillon et al. 2009 </a>,NaN,5700.0,100.0,-100.0,0.0,1.03,0.06,-0.07,0.0,0.96,0.13,-0.09,0.0,0.09,0.09,-0.09,0.0,[Fe/H],4.39,0.04,-0.04,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h57m23.77s,359.34902769999997,-41d16m37.99s,-41.2772202,309.137,3.414,-3.341,12.147,0.046,-0.046,10.598,0.023,-0.023,11.996,0.000398,-0.000398,2014-10-29,2009-03,2014-10-29,2.0
32874,WASP-5 b,WASP-5,0,1,1,Transit,2008,SuperWASP,Published Confirmed,0,<a refstr=SOUTHWORTH_2010 href=https://ui.adsabs.harvard.edu/abs/2010MNRAS.408.1689S/abstract target=ref> Southworth 2010 </a>,1.6284246,1.3e-06,-1.3e-06,0.0,0.027139999999999997,0.00054,-0.00054,0.0,13.047,0.639,-0.639,0.0,1.1640000000000001,0.057,-0.057,0.0,497.40395,20.34112,-20.34112,0.0,1.565,0.064,-0.064,0.0,Mass,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1732.0,41.0,-41.0,0.0,0,<a refstr=SOUTHWORTH_2010 href=https://ui.adsabs.harvard.edu/abs/2010MNRAS.408.1689S/abstract target=ref> Southworth 2010 </a>,NaN,5700.0,100.0,-100.0,0.0,1.08,0.04,-0.04,0.0,1.0,0.06,-0.06,0.0,0.09,0.09,-0.09,0.0,[Fe/H],4.38,0.03,-0.03,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h57m23.77s,359.34902769999997,-41d16m37.99s,-41.2772202,309.137,3.414,-3.341,12.147,0.046,-0.046,10.598,0.023,-0.023,11.996,0.000398,-0.000398,2016-01-12,2010-11,2016-01-14,2.0
32875,WASP-5 b,WASP-5,0,1,1,Transit,2008,SuperWASP,Published Confirmed,0,<a refstr=SOUTHWORTH_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009MNRAS.396.1023S/abstract target=ref> Southworth et al. 2009 </a>,1.6284246,1.3e-06,-1.3e-06,0.0,0.02729,0.00056,-0.00056,0.0,13.126,0.639,-0.639,0.0,1.171,0.057,-0.057,0.0,520.28771,26.06206,-26.06206,0.0,1.637,0.082,-0.082,0.0,Mass,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1732.0,80.0,-80.0,0.0,0,<a refstr=SOUTHWORTH_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009MNRAS.396.1023S/abstract target=ref> Southworth et al. 2009 </a>,NaN,5700.0,100.0,-100.0,0.0,1.08,0.04,-0.04,0.0,1.02,0.06,-0.06,0.0,0.09,0.09,-0.09,0.0,[M/H],4.38,0.03,-0.03,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h57m23.77s,359.34902769999997,-41d16m37.99s,-41.2772202,309.137,3.414,-3.341,12.147,0.046,-0.046,10.598,0.023,-0.023,11.996,0.000398,-0.000398,2016-01-27,2009-06,2016-01-28,2.0
32878,WASP-5 b,WASP-5,0,1,1,Transit,2008,SuperWASP,Published Confirmed,0,<a refstr=ANDERSON_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008MNRAS.387L...4A/abstract target=ref> Anderson et al. 2008 </a>,1.6284296,4.8e-06,-3.7e-06,0.0,0.02683,0.00088,-0.00075,0.0,12.218,1.054,-0.65,0.0,1.09,0.094,-0.057999999999999996,0.0,502.15,41.32,-25.43,0.0,1.58,0.13,-0.08,0.0,Mass,0.0,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1753.0,66.0,-56.0,0.0,0,<a refstr=ANDERSON_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008MNRAS.387L...4A/abstract target=ref> Anderson et al. 2008 </a>,G4 V,5880.0,150.0,-150.0,0.0,1.03,0.07,-0.04,0.0,0.97,0.1,-0.08,0.0,0.0,0.2,-0.2,0.0,[M/H],4.4,0.04,-0.05,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h57m23.77s,359.34902769999997,-41d16m37.99s,-41.2772202,309.137,3.414,-3.341,12.147,0.046,-0.046,10.598,0.023,-0.023,11.996,0.000398,-0.000398,2014-10-29,2008-06,2014-10-29,2.0
32880,WASP-5 b,WASP-5,0,1,1,Transit,2008,SuperWASP,Published Confirmed,0,<a refstr=SOUTHWORTH_2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.426.1291S/abstract target=ref>Southworth 2012</a>,1.6284246,1.3e-06,-1.3e-06,0.0,0.0274,0.00044,-0.00044,0.0,13.171,0.628,-0.628,0.0,1.175,0.055999999999999994,-0.055999999999999994,0.0,506.93885,16.84499,-16.84499,0.0,1.595,0.053,-0.053,0.0,Mass,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1753.0,35.0,-35.0,0.0,0,<a refstr=SOUTHWORTH_2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.426.1291S/abstract target=ref>Southworth 2012</a>,NaN,5770.0,65.0,-65.0,0.0,1.09,0.04,-0.04,0.0,1.03,0.05,-0.05,0.0,0.09,0.09,-0.09,0.0,[Fe/H],4.38,0.03,-0.03,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h57m23.77s,359.34902769999997,-41d16m37.99s,-41.2772202,309.137,3.414,-3.341,12.147,0.046,-0.046,10.598,0.023,-0.023,11.996,0.000398,-0.000398,2016-01-12,2012-10,2016-01-14,2.0
32892,WASP-52 b,WASP-52,1,1,1,Transit,2012,SuperWASP,Published Confirmed,0,<a refstr=HEBRARD_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...549A.134H/abstract target=ref> Hebrard et al. 2013 </a>,1.7497798,1.2e-06,-1.2e-06,0.0,0.0272,0.0003,-0.0003,0.0,14.24,0.34,-0.34,0.0,1.27,0.03,-0.03,0.0,146.2,6.36,-6.36,0.0,0.46,0.02,-0.02,0.0,Mass,0.0,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1315.0,35.0,-35.0,0.0,0,<a refstr=HEBRARD_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...549A.134H/abstract target=ref> Hebrard et al. 2013 </a>,K2 V,5000.0,100.0,-100.0,0.0,0.79,0.02,-0.02,0.0,0.87,0.03,-0.03,0.0,0.03,0.12,-0.12,0.0,[Fe/H],4.58,0.01,-0.01,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h13m58.75s,348.49479310000004,+08d45m39.89s,8.7610793,174.818,1.343,-1.323,12.192,0.069,-0.069,10.086,0.025,-0.025,11.9537,0.001117,-0.001117,2014-05-14,2013-01,2014-05-14,2.0
